movieId,title,genres,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
4993,"Lord of the Rings: The Fellowship of the Ring, The",Adventure|Fantasy,2001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4995,"Beautiful Mind, A",Drama|Romance,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5010,Black Hawk Down,Action|Drama|War,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5015,Monster's Ball,Drama|Romance,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5060,M*A*S*H (a.k.a. MASH),Comedy|Drama|War,1970,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5218,Ice Age,Adventure|Animation|Children|Comedy,2002,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,Blade II,Action|Horror|Thriller,2002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5299,My Big Fat Greek Wedding,Comedy|Romance,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5349,Spider-Man,Action|Adventure|Sci-Fi|Thriller,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5377,About a Boy,Comedy|Drama|Romance,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5378,Star Wars: Episode II - Attack of the Clones,Action|Adventure|Sci-Fi,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5388,Insomnia,Action|Crime|Drama|Mystery|Thriller,2002,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
5418,"Bourne Identity, The",Action|Mystery|Thriller,2002,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5445,Minority Report,Action|Crime|Mystery|Sci-Fi|Thriller,2002,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2),Action|Comedy|Sci-Fi,2002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5464,Road to Perdition,Crime|Drama,2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5481,Austin Powers in Goldmember,Comedy,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5502,Signs,Horror|Sci-Fi|Thriller,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5618,Spirited Away (Sen to Chihiro no kamikakushi),Adventure|Animation|Fantasy,2001,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5669,Bowling for Columbine,Documentary,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5673,Punch-Drunk Love,Comedy|Drama|Romance,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5679,"Ring, The",Horror|Mystery|Thriller,2002,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5816,Harry Potter and the Chamber of Secrets,Adventure|Fantasy,2002,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5902,Adaptation,Comedy|Drama|Romance,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5903,Equilibrium,Action|Sci-Fi|Thriller,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5952,"Lord of the Rings: The Two Towers, The",Adventure|Fantasy,2002,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5956,Gangs of New York,Crime|Drama,2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5989,Catch Me If You Can,Crime|Drama,2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5991,Chicago,Comedy|Crime|Drama|Musical,2002,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
5995,"Pianist, The",Drama|War,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6016,City of God (Cidade de Deus),Action|Adventure|Crime|Drama|Thriller,2002,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6157,Daredevil,Action|Crime,2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6188,Old School,Comedy,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6218,Bend It Like Beckham,Comedy|Drama|Romance,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6333,X2: X-Men United,Action|Adventure|Sci-Fi|Thriller,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6365,"Matrix Reloaded, The",Action|Adventure|Sci-Fi|Thriller,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6373,Bruce Almighty,Comedy|Drama|Fantasy|Romance,2003,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
6377,Finding Nemo,Adventure|Animation|Children|Comedy,2003,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6378,"Italian Job, The",Action|Crime,2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6502,28 Days Later,Action|Horror|Sci-Fi,2002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6534,Hulk,Action|Adventure|Sci-Fi,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6537,Terminator 3: Rise of the Machines,Action|Adventure|Sci-Fi,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6539,Pirates of the Caribbean: The Curse of the Black Pearl,Action|Adventure|Comedy|Fantasy,2003,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6711,Lost in Translation,Comedy|Drama|Romance,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6807,Monty Python's The Meaning of Life,Comedy,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6863,School of Rock,Comedy|Musical,2003,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6870,Mystic River,Crime|Drama|Mystery,2003,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6874,Kill Bill: Vol. 1,Action|Crime|Thriller,2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6934,"Matrix Revolutions, The",Action|Adventure|Sci-Fi|Thriller,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6942,Love Actually,Comedy|Drama|Romance,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6947,Master and Commander: The Far Side of the World,Adventure|Drama|War,2003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6957,Bad Santa,Comedy|Crime,2003,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7022,Battle Royale (Batoru rowaiaru),Action|Drama|Horror|Thriller,2000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7090,Hero (Ying xiong),Action|Adventure|Drama,2002,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7143,"Last Samurai, The",Action|Adventure|Drama|War,2003,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7147,Big Fish,Drama|Fantasy|Romance,2003,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
7153,"Lord of the Rings: The Return of the King, The",Action|Adventure|Drama|Fantasy,2003,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7254,The Butterfly Effect,Drama|Sci-Fi|Thriller,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7293,50 First Dates,Comedy|Romance,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7361,Eternal Sunshine of the Spotless Mind,Drama|Romance|Sci-Fi,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
7373,Hellboy,Action|Adventure|Fantasy|Horror,2004,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7438,Kill Bill: Vol. 2,Action|Drama|Thriller,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7445,Man on Fire,Action|Crime|Drama|Mystery|Thriller,2004,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
7458,Troy,Action|Adventure|Drama|War,2004,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8360,Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,2004,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
8368,Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy,2004,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8464,Super Size Me,Comedy|Documentary|Drama,2004,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
8528,Dodgeball: A True Underdog Story,Comedy,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8622,Fahrenheit 9/11,Documentary,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8636,Spider-Man 2,Action|Adventure|Sci-Fi,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8641,Anchorman: The Legend of Ron Burgundy,Comedy,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8644,"I, Robot",Action|Adventure|Sci-Fi|Thriller,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8665,"Bourne Supremacy, The",Action|Crime|Thriller,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8784,Garden State,Comedy|Drama|Romance,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8798,Collateral,Action|Crime|Drama|Thriller,2004,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8874,Shaun of the Dead,Comedy|Horror,2004,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8949,Sideways,Comedy|Drama|Romance,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8961,"Incredibles, The",Action|Adventure|Animation|Children|Comedy,2004,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8984,Ocean's Twelve,Action|Comedy|Crime|Thriller,2004,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
27773,Old Boy,Mystery|Thriller,2003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30707,Million Dollar Baby,Drama,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30749,Hotel Rwanda,Drama|War,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30793,Charlie and the Chocolate Factory,Adventure|Children|Comedy|Fantasy,2005,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30810,"Life Aquatic with Steve Zissou, The",Adventure|Comedy|Fantasy,2004,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
31658,Howl's Moving Castle (Hauru no ugoku shiro),Adventure|Animation|Fantasy|Romance,2004,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
32587,Sin City,Action|Crime|Film-Noir|Mystery|Thriller,2005,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
33166,Crash,Crime|Drama,2004,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
33493,Star Wars: Episode III - Revenge of the Sith,Action|Adventure|Sci-Fi,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33679,Mr. & Mrs. Smith,Action|Adventure|Comedy|Romance,2005,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33794,Batman Begins,Action|Crime,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34048,War of the Worlds,Action|Adventure|Sci-Fi|Thriller,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
34162,Wedding Crashers,Comedy|Romance,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34405,Serenity,Action|Adventure|Sci-Fi,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35836,"40-Year-Old Virgin, The",Comedy|Romance,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36529,Lord of War,Action|Crime|Drama|Thriller|War,2005,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
40815,Harry Potter and the Goblet of Fire,Adventure|Fantasy|Thriller,2005,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40819,Walk the Line,Drama|Musical|Romance,2005,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",Adventure|Children|Fantasy,2005,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44191,V for Vendetta,Action|Sci-Fi|Thriller,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
44195,Thank You for Smoking,Comedy|Drama,2006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
44199,Inside Man,Crime|Drama|Thriller,2006,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
44555,"Lives of Others, The (Das leben der Anderen)",Drama|Romance|Thriller,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
44665,Lucky Number Slevin,Crime|Drama|Mystery,2006,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
45447,"Da Vinci Code, The",Drama|Mystery|Thriller,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
45499,X-Men: The Last Stand,Action|Sci-Fi|Thriller,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
45722,Pirates of the Caribbean: Dead Man's Chest,Action|Adventure|Fantasy,2006,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46578,Little Miss Sunshine,Adventure|Comedy|Drama,2006,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
46976,Stranger than Fiction,Comedy|Drama|Fantasy|Romance,2006,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
47610,"Illusionist, The",Drama|Fantasy|Mystery|Romance,2006,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48394,"Pan's Labyrinth (Laberinto del fauno, El)",Drama|Fantasy|Thriller,2006,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
48516,"Departed, The",Crime|Drama|Thriller,2006,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
48774,Children of Men,Action|Adventure|Drama|Sci-Fi|Thriller,2006,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
48780,"Prestige, The",Drama|Mystery|Sci-Fi|Thriller,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
49272,Casino Royale,Action|Adventure|Thriller,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49530,Blood Diamond,Action|Adventure|Crime|Drama|Thriller|War,2006,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
50872,Ratatouille,Animation|Children|Drama,2007,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51255,Hot Fuzz,Action|Comedy|Crime|Mystery,2007,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
51662,300,Action|Fantasy|War,2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52973,Knocked Up,Comedy|Drama|Romance,2007,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
53125,Pirates of the Caribbean: At World's End,Action|Adventure|Comedy|Fantasy,2007,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
53972,Live Free or Die Hard,Action|Adventure|Crime|Thriller,2007,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
53996,Transformers,Action|Sci-Fi|Thriller,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
54001,Harry Potter and the Order of the Phoenix,Adventure|Drama|Fantasy,2007,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
54272,"Simpsons Movie, The",Animation|Comedy,2007,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54286,"Bourne Ultimatum, The",Action|Crime|Thriller,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
54503,Superbad,Comedy,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54997,3:10 to Yuma,Action|Crime|Drama|Western,2007,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
55247,Into the Wild,Action|Adventure|Drama,2007,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55765,American Gangster,Crime|Drama|Thriller,2007,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
55820,No Country for Old Men,Crime|Drama,2007,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
56174,I Am Legend,Action|Horror|Sci-Fi|Thriller,2007,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
56367,Juno,Comedy|Drama|Romance,2007,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
56782,There Will Be Blood,Drama|Western,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
57669,In Bruges,Comedy|Crime|Drama|Thriller,2008,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
58559,"Dark Knight, The",Action|Crime|Drama,2008,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
59315,Iron Man,Action|Adventure|Sci-Fi,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59369,Taken,Action|Crime|Drama|Thriller,2008,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
59784,Kung Fu Panda,Action|Animation|Children|Comedy,2008,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60069,WALL·E,Adventure|Animation|Children|Romance|Sci-Fi,2008,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
60684,Watchmen,Action|Drama|Mystery|Sci-Fi|Thriller,2009,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
63082,Slumdog Millionaire,Crime|Drama|Romance,2008,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
64614,Gran Torino,Crime|Drama,2008,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
64957,"Curious Case of Benjamin Button, The",Drama|Fantasy|Mystery|Romance,2008,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
68157,Inglourious Basterds,Action|Drama|War,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
68237,Moon,Drama|Mystery|Sci-Fi|Thriller,2009,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
68358,Star Trek,Action|Adventure|Sci-Fi,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68954,Up,Adventure|Animation|Children|Drama,2009,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69122,"Hangover, The",Comedy|Crime,2009,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
69481,"Hurt Locker, The",Action|Drama|Thriller|War,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
69757,(500) Days of Summer,Comedy|Drama|Romance,2009,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
69844,Harry Potter and the Half-Blood Prince,Adventure|Fantasy|Mystery|Romance,2009,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
70286,District 9,Mystery|Sci-Fi|Thriller,2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
71535,Zombieland,Action|Comedy|Horror,2009,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
72998,Avatar,Action|Adventure|Sci-Fi,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73017,Sherlock Holmes,Action|Crime|Mystery|Thriller,2009,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
74458,Shutter Island,Drama|Mystery|Thriller,2010,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
76093,How to Train Your Dragon,Adventure|Animation|Children|Fantasy,2010,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77561,Iron Man 2,Action|Adventure|Sci-Fi|Thriller,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
78499,Toy Story 3,Adventure|Animation|Children|Comedy|Fantasy,2010,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
79132,Inception,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,2010,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
81834,Harry Potter and the Deathly Hallows: Part 1,Action|Adventure|Fantasy,2010,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81845,"King's Speech, The",Drama,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89745,"Avengers, The",Action|Adventure|Sci-Fi,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91529,"Dark Knight Rises, The",Action|Adventure|Crime,2012,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99114,Django Unchained,Action|Drama|Western,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
109374,"Grand Budapest Hotel, The",Comedy|Drama,2014,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
109487,Interstellar,Sci-Fi,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112852,Guardians of the Galaxy,Action|Adventure|Sci-Fi,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
